,x,y,area,excentricidad,semieje_menor,semieje_mayor,azul,verde,rojo,clase
4434,331,928,346.0,0.7728994769819687,18.24705696105957,28.75687599182129,84,118,134,0
4435,319,3376,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,88,120,133,0
4436,324,1530,234.0,0.7310883095143361,14.734824180603027,21.59635734558105,9,36,50,0
4437,319,734,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,0,39,0
4438,325,226,150.0,0.7638950377204775,13.19288730621338,20.44329643249512,74,86,96,0
4439,322,981,115.5,0.7265149751493392,11.438629150390623,16.646465301513672,65,109,126,0
4440,320,532,108.0,0.8708660476217723,8.938323020935059,18.18504905700684,16,20,55,0
4441,324,2002,163.0,0.894829386646206,10.153321266174316,22.74447250366211,33,71,76,0
4442,324,1104,426.0,0.9075867791080512,16.36416244506836,38.97486114501953,51,109,121,0
4443,323,1100,0.0,0.0,0.0,0.0,68,127,146,0
4444,317,978,34.0,0.0,7.211102485656738,7.211102485656738,58,84,96,0
4445,315,774,2.0,0.0,0.0,0.0,33,98,107,0
4446,317,3022,91.0,0.8208628093856416,8.64417839050293,15.13534164428711,71,82,109,0
4447,317,1644,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,49,83,107,0
4448,317,994,51.0,0.5191496722744712,8.057394981384277,9.427345275878906,12,5,38,0
4449,319,600,87.5,0.4522117641130603,11.286073684692385,12.653817176818848,19,24,49,0
4450,316,1004,66.5,0.5936370624935173,9.254842758178713,11.50051498413086,35,66,97,0
4451,314,3084,34.0,0.0,7.211102485656738,7.211102485656738,83,86,100,0
4452,317,2330,79.0,0.8525038064732691,7.716892719268799,14.762928009033203,5,40,80,0
4453,314,379,34.0,0.0,7.211102485656738,7.211102485656738,90,102,114,0
4454,313,3163,34.0,0.0,7.211102485656738,7.211102485656738,82,90,107,0
4455,314,2576,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,12,5,42,0
4456,314,1635,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,48,52,71,0
4457,313,228,34.0,0.0,7.211102485656738,7.211102485656738,78,87,101,0
4458,312,3355,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,86,85,101,0
4459,313,1507,56.0,0.7315033981776522,7.42349910736084,10.88748550415039,27,18,51,0
4460,312,743,34.0,0.0,7.211102485656738,7.211102485656738,59,79,96,0
4461,313,562,50.0,0.6254302800066871,7.545398235321045,9.67011547088623,43,64,79,0
4462,313,322,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,68,91,87,0
4463,314,219,64.5,0.3324492439178192,9.685422897338867,10.269542694091797,102,120,129,0
4464,313,1942,64.5,0.5632858278037652,8.939111709594727,10.81873607635498,10,12,23,0
4465,318,1698,300.0,0.7450234509014819,18.47437286376953,27.696121215820312,0,27,71,0
4466,311,1674,34.0,0.0,7.211102485656738,7.211102485656738,5,21,50,0
4467,310,3240,34.0,0.0,7.211102485656738,7.211102485656738,99,103,114,0
4468,311,1340,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,6,29,61,0
4469,312,613,87.0,0.6749163756938145,9.729565620422363,13.185583114624023,10,34,64,0
4470,310,3291,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,66,87,108,0
4471,309,3337,89.0,0.6147745003029712,10.53811264038086,13.361320495605469,36,31,70,0
4472,325,1822,328.0,0.9505698014116228,13.380871772766112,43.093074798583984,84,121,129,0
4473,307,1133,34.0,0.0,7.211102485656738,7.211102485656738,53,88,108,0
4474,307,54,49.0,0.9223104318107004,5.696081638336182,14.739511489868164,60,86,100,0
4475,304,1211,10.0,0.8944271837432317,2.683281660079956,6.0,29,63,86,0
4476,304,1205,4.0,0.7071068131563781,2.1213202476501465,3.0,62,95,128,0
4477,306,1177,28.5,0.7429865116822676,5.463682174682617,8.163200378417969,51,56,89,0
4478,307,902,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,90,95,94,0
4479,310,791,129.5,0.5083185916129868,12.627951622009276,14.66373062133789,0,35,71,0
4480,304,44,2.0,0.0,0.0,0.0,79,128,138,0
4481,307,1371,74.0,0.7341812676716576,8.69277286529541,12.803193092346191,62,101,116,0
4482,305,1160,34.0,0.0,7.211102485656738,7.211102485656738,61,84,110,0
4483,305,808,34.0,0.0,7.211102485656738,7.211102485656738,5,5,19,0
4484,304,1700,34.0,0.0,7.211102485656738,7.211102485656738,0,20,61,0
4485,304,1572,34.0,0.0,7.211102485656738,7.211102485656738,48,50,74,0
4486,305,564,79.0,0.7579352394165689,8.978166580200195,13.763232231140137,20,24,48,0
4487,304,527,34.0,0.0,7.211102485656738,7.211102485656738,72,77,92,0
4488,308,106,214.5,0.8203276895486613,13.87210750579834,24.256441116333008,76,121,134,0
4489,307,3319,85.5,0.8512475866797432,8.029831886291504,15.301788330078123,84,86,110,0
4490,303,2548,34.0,0.0,7.211102485656738,7.211102485656738,18,15,60,0
4491,304,2275,57.0,0.6672587746932044,7.910004138946533,10.619935989379885,7,19,61,0
4492,303,1794,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,23,83,0
4493,308,1227,282.5,0.638161684640113,21.884157180786133,28.42458724975586,74,107,133,0
4494,302,1922,47.0,0.0,8.602325439453125,8.602325439453125,20,11,44,0
4495,302,1872,54.0,0.3779645962861839,8.93628215789795,9.652288436889648,1,13,61,0
4496,303,1116,78.0,0.722482773064207,9.117094039916992,13.186635971069336,15,40,82,0
4497,305,855,149.0,0.6772436978102533,12.14718246459961,16.509735107421875,13,51,63,0
4498,302,1524,58.0,0.6666666128177567,8.459052085876465,11.349008560180664,67,91,103,0
4499,304,1151,137.0,0.760760893053958,11.4662446975708,17.66667938232422,2,10,40,0
4500,304,963,130.0,0.766191539431438,11.471125602722168,17.850772857666016,33,63,90,0
4501,302,695,71.5,0.667040681254823,8.872880935668945,11.90956687927246,7,1,56,0
4502,299,2486,34.0,0.0,7.211102485656738,7.211102485656738,27,24,49,0
4503,299,1250,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,23,68,0
4504,299,208,34.0,0.0,7.211102485656738,7.211102485656738,80,95,104,0
4505,305,1753,164.0,0.8123549538037759,13.264978408813477,22.7465934753418,24,70,104,0
4506,302,249,110.0,0.8866234802885175,9.028637886047363,19.52171897888184,96,115,122,0
4507,299,200,63.0,0.7009323359572665,8.25961971282959,11.58061981201172,82,100,111,0
4508,300,2501,98.5,0.6807478736979549,10.181612968444824,13.89947509765625,53,59,78,0
4509,299,2303,96.0,0.5883434132103614,11.065174102783203,13.684171676635742,30,50,68,0
4510,299,1722,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,0,12,60,0
4511,296,1575,34.0,0.0,7.211102485656738,7.211102485656738,56,68,80,0
4512,297,3169,84.5,0.7143323073450868,9.214926719665527,13.167818069458008,26,18,55,0
4513,295,2479,70.0,0.3535532983182752,10.33803653717041,11.051825523376465,40,39,65,0
4514,295,2179,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,34,81,109,0
4515,295,2031,51.5,0.5990228402800175,7.933736801147461,9.908105850219728,7,4,49,0
4516,294,1376,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,67,85,108,0
4517,295,1097,79.5,0.7621222707379354,9.049338340759276,13.977255821228027,26,64,94,0
4518,296,791,88.0,0.3959275485454705,10.890433311462402,11.859577178955078,59,95,103,0
4519,300,227,147.5,0.8297557171409011,10.91539478302002,19.55719757080078,70,91,106,0
4520,294,1763,47.0,0.0,8.602325439453125,8.602325439453125,65,105,124,0
4521,295,1342,69.0,0.7853873395296066,7.931808471679687,12.81381130218506,38,51,75,0
4522,305,1289,499.5,0.920607117242194,16.803768157958984,43.03250503540039,11,55,54,0
4523,295,602,60.0,0.7668919381344432,7.539414882659912,11.74773120880127,16,15,31,0
4524,293,2669,68.5,0.7944243848508419,7.824929714202881,12.88344669342041,11,5,40,0
4525,295,2101,125.5,0.7967063258452729,11.423959732055664,18.902366638183597,49,58,68,0
4526,293,1983,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,0,17,38,0
4527,292,1389,110.0,0.9079215471650918,8.417896270751953,20.08372688293457,63,81,98,0
4528,292,1366,75.5,0.3996015403313846,10.591863632202148,11.554479598999023,61,97,113,0
4529,290,1184,30.0,0.8277309085211013,5.275172710418701,9.401061058044434,18,30,72,0
4530,291,2069,51.0,0.3100193290169721,8.574649810791016,9.019014358520508,6,5,15,0
4531,291,2250,72.5,0.3364979841328178,9.954320907592772,10.57076358795166,7,4,30,0
4532,301,1893,441.5,0.8585067201853211,18.159826278686523,35.41291809082031,51,79,86,0
4533,302,738,1135.0,0.7926528846177923,36.76114654541016,60.296478271484375,12,64,77,0
4534,298,735,19.5,0.7704999900737558,4.823808193206787,7.567470073699951,65,143,156,0
4535,295,383,287.0,0.477285291691996,20.428617477416992,23.24740219116211,97,104,101,0
4536,290,3342,65.0,0.8104255871401893,7.7179741859436035,13.174165725708008,78,82,107,0
4537,289,2019,88.0,0.8084794707169823,8.920181274414062,15.156859397888184,0,0,7,0
4538,288,1954,34.0,0.0,7.211102485656738,7.211102485656738,0,0,17,0
4539,289,2363,116.5,0.8238747204186901,9.611235618591309,16.957853317260742,83,100,119,0
4540,293,1134,112.5,0.8727184556279646,9.453374862670898,19.36278915405273,35,64,78,0
4541,287,421,34.0,0.0,7.211102485656738,7.211102485656738,90,99,112,0
4542,400,320,3448.5,0.9418814541665954,63.88152694702149,190.15447998046875,93,144,160,0
4543,441,320,0.0,0.0,0.0,0.0,89,140,142,0
4544,430,336,5.0,0.7153058224826566,3.076425313949585,4.40236759185791,96,148,148,0
4545,287,2062,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,65,88,110,0
4546,287,1158,47.0,0.0,8.602325439453125,8.602325439453125,18,23,54,0
4547,290,3378,203.5,0.8855573786097422,12.130268096923828,26.11299133300781,15,15,51,0
4548,288,2188,135.5,0.7659526241194762,12.201397895812988,18.978775024414062,22,63,72,0
4549,287,1235,68.0,0.4472134718005107,9.295160293579102,10.392304420471191,35,56,84,0
4550,286,1145,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,22,20,42,0
4551,286,759,58.0,0.5620174030593347,8.439170837402344,10.203012466430664,0,17,56,0
4552,284,2169,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,2,0,17,0
4553,286,1780,71.5,0.4513643659455577,9.548077583312988,10.700047492980955,0,20,58,0
4554,284,1395,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,64,99,109,0
4555,285,228,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,82,88,107,0
4556,283,3363,54.0,0.3779645962861839,8.93628215789795,9.652288436889648,70,72,83,0
4557,285,1210,90.5,0.8147427533148852,8.844331741333008,15.25351333618164,39,65,79,0
4558,294,147,923.5,0.7153311228095115,30.57749938964844,43.75805282592773,95,125,120,0
4559,282,1441,24.5,0.7311380202744879,5.055474281311035,7.410224437713623,71,97,109,0
4560,285,1113,183.0,0.8477009623313971,12.479415893554688,23.52501106262207,31,86,107,0
4561,401,2724,3122.5,0.6073580108807273,148.29641723632812,186.67062377929688,121,149,160,0
4562,280,1851,78.0,0.471404444559406,10.666666984558104,12.094862937927246,17,29,83,0
4563,281,1321,77.5,0.6152702300626343,9.3549165725708,11.866958618164062,0,72,113,0
4564,280,525,51.5,0.5990227759485796,7.933737277984619,9.908105850219728,76,106,123,0
4565,278,2042,34.0,0.0,7.211102485656738,7.211102485656738,9,2,17,0
4566,282,1311,124.5,0.7172161971899113,11.260958671569824,16.159786224365234,18,26,49,0
4567,281,603,94.5,0.8243779462910121,9.125346183776855,16.121387481689453,43,92,118,0
4568,278,537,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,22,52,81,0
4569,278,454,34.0,0.0,7.211102485656738,7.211102485656738,58,56,76,0
4570,278,2186,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,13,42,79,0
4571,278,2156,64.0,0.6389599992740556,8.661505699157715,11.259822845458984,46,78,91,0
4572,281,2135,149.5,0.7082298587249104,12.595673561096191,17.841354370117188,3,19,42,0
4573,276,2006,34.0,0.0,7.211102485656738,7.211102485656738,6,0,31,0
4574,276,1081,34.0,0.0,7.211102485656738,7.211102485656738,0,56,94,0
4575,285,1415,465.5,0.2774621588023644,24.882774353027344,25.89968490600586,90,145,152,0
4576,284,1413,4.0,0.779975622757981,3.532591819763184,5.644832134246826,83,132,142,0
4577,278,1367,193.5,0.8944003745326585,11.095744132995604,24.807863235473636,30,71,73,0
4578,279,1166,205.0,0.5339942868745217,16.152496337890625,19.104345321655277,30,103,131,0
4579,277,902,64.5,0.7691432172603099,8.008193969726562,12.530885696411133,68,79,109,0
4580,279,2459,242.5,0.9422051183766794,11.105159759521484,33.14611053466797,67,84,105,0
4581,275,1901,51.0,0.5191496722744712,8.057394981384277,9.427345275878906,56,60,84,0
4582,276,1883,78.0,0.6504437764401368,9.268880844116213,12.20305061340332,29,60,93,0
4583,275,1259,61.5,0.7077203482777542,7.940520763397217,11.23935317993164,8,12,37,0
4584,276,59,78.0,0.7858072477726334,8.613191604614258,13.926578521728516,82,118,136,0
4585,273,2139,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,16,43,64,0
4586,274,2106,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,22,44,72,0
4587,285,1679,339.0,0.7650948685891986,18.70212173461914,29.044279098510746,0,7,37,0
4588,274,1459,34.5,0.6219859055116673,6.5816330909729,8.405356407165527,83,121,121,0
4589,273,151,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,79,95,101,0
4590,273,1555,83.5,0.9255624310513996,7.1400957107543945,18.859455108642575,68,101,110,0
4591,274,1639,95.5,0.7685148442637383,9.18426513671875,14.354183197021484,11,18,57,0
4592,294,74,605.5,0.7905740848359577,27.68299865722656,45.20659255981445,55,110,117,0
4593,276,1979,190.0,0.6269999499304136,14.478347778320312,18.585351943969727,0,18,48,1
4594,277,1945,185.0,0.7496726633262881,14.24598217010498,21.525827407836918,0,1,10,0
4595,272,1933,59.5,0.5247639565273744,8.928594589233398,10.488831520080566,0,10,39,0
4596,272,1920,77.0,0.6705080506868543,9.576526641845703,12.90807056427002,8,38,65,0
4597,272,1740,63.0,0.6711400391862624,8.363150596618652,11.281270027160645,2,53,96,0
4598,268,1454,4.0,0.7071068131563781,2.1213202476501465,3.0,82,118,128,0
4599,271,1310,57.5,0.7330951857750235,7.793811321258545,11.459362983703612,10,56,80,0
4600,272,2475,120.5,0.780914227392924,10.405821800231934,16.65895652770996,21,38,41,0
4601,281,2335,618.5,0.6935774398639414,25.68332862854004,35.65237045288086,37,69,75,0
4602,284,2341,0.0,0.0,0.0,0.0,109,140,139,0
4603,275,2337,0.0,0.0,0.0,0.0,106,147,149,0
4604,271,2038,72.0,0.7356029056432244,8.777867317199707,12.957925796508787,10,9,13,0
4605,272,1522,91.0,0.82375088657804,8.92689037322998,15.745409965515137,83,89,96,0
4606,270,1466,50.0,0.6254302800066871,7.545398235321045,9.67011547088623,43,60,63,0
4607,270,794,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,71,113,120,0
4608,273,2072,217.0,0.7470678973760931,14.550081253051758,21.888124465942383,29,66,74,0
4609,278,1300,215.5,0.939341402373267,10.158100128173828,29.616870880126957,34,94,110,0
4610,267,1900,34.0,0.0,7.211102485656738,7.211102485656738,60,84,104,0
4611,269,1723,58.0,0.5706381438294124,8.491192817687988,10.339961051940918,0,26,77,0
4612,267,2375,56.5,0.4943033323341388,8.451826095581055,9.72268295288086,0,0,6,0
4613,266,2114,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,71,101,120,0
4614,270,200,150.0,0.6032378171826157,12.709189414978027,15.93506145477295,90,123,138,0
4615,267,2496,108.0,0.5251089937550653,11.530606269836426,13.548921585083008,22,69,97,0
4616,268,2147,101.0,0.8686103446710278,8.971874237060547,18.106863021850582,59,95,113,0
4617,263,2615,10.0,0.8944271837432317,2.683281660079956,6.0,78,81,85,0
4618,263,2132,34.0,0.0,7.211102485656738,7.211102485656738,46,88,111,0
4619,263,1888,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,4,3,7,0
4620,267,974,163.5,0.771849300886692,12.249394416809082,19.265945434570312,44,92,94,0
4621,264,871,86.0,0.8604020067718896,7.913584232330322,15.528526306152344,21,23,63,0
4622,265,1423,107.5,0.6371761372502759,11.11650276184082,14.42356300354004,45,78,87,0
4623,282,825,924.0,0.7672399298154247,33.14815902709961,51.68415451049805,12,52,77,0
4624,265,653,78.0,0.8098695770240221,8.366534233093262,14.262516021728516,57,111,122,0
4625,262,3291,66.5,0.7474894154132001,7.955113887786865,11.975656509399414,119,121,121,0
4626,262,2241,50.0,0.6254302184875736,7.545398712158203,9.67011547088623,11,16,41,0
4627,262,1397,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,72,110,128,0
4628,272,2661,403.5,0.8598672616917336,17.941247940063477,35.143245697021484,0,50,85,0
4629,263,2100,92.0,0.8063712940893637,9.023504257202148,15.25762176513672,7,58,101,0
4630,264,151,91.5,0.9062397720645466,7.959719657897949,18.827804565429688,87,103,110,0
4631,264,2087,177.5,0.5080617196825691,14.678482055664062,17.041831970214844,13,27,55,0
4632,262,1211,98.5,0.4549315472778792,11.057941436767578,12.417308807373049,39,62,94,0
4633,260,750,44.0,0.4999999214107285,7.483314990997314,8.640987396240234,61,101,120,0
4634,259,77,34.0,0.0,7.211102485656738,7.211102485656738,90,101,115,0
4635,271,3238,275.0,0.9519059253178148,11.055849075317385,36.08418273925781,79,93,99,0
4636,263,3019,168.0,0.7366453180188447,13.055662155151367,19.30513381958008,25,23,45,0
4637,264,1238,207.5,0.9553484357121922,12.84460735321045,43.47007751464844,18,44,68,0
4638,258,632,34.0,0.0,7.211102485656738,7.211102485656738,73,99,106,0
4639,259,227,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,98,100,110,0
4640,260,3048,99.5,0.5660816652637247,10.671628952026367,12.945520401000977,18,39,77,0
4641,257,2146,34.0,0.0,7.211102485656738,7.211102485656738,21,26,27,0
4642,259,1932,104.0,0.7571178942648955,10.153096199035645,15.541763305664062,1,8,11,0
4643,269,1757,513.0,0.485962124456858,24.97360038757324,28.57457160949707,5,25,72,0
4644,273,1758,0.5,0.0,0.0,0.0,53,98,141,0
4645,258,2458,97.0,0.7524407217496326,9.962766647338867,15.125811576843262,45,74,78,0
4646,256,2385,34.0,0.0,7.211102485656738,7.211102485656738,39,47,70,0
4647,257,2555,59.5,0.5247639565273744,8.928594589233398,10.488831520080566,55,82,96,0
4648,255,2545,34.0,0.0,7.211102485656738,7.211102485656738,68,90,115,0
4649,256,1810,66.0,0.603138555337779,8.866320610046387,11.115741729736328,8,42,78,0
4650,255,1721,34.0,0.0,7.211102485656738,7.211102485656738,6,49,98,0
4651,257,559,75.0,0.5399884380846441,9.87287425994873,11.730067253112791,88,98,98,0
4652,255,2289,50.0,0.6254302184875736,7.545398712158203,9.67011547088623,52,84,95,0
4653,254,1787,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,13,59,0
4654,254,1522,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,49,65,81,0
4655,256,823,74.0,0.53903769051238,9.94622039794922,11.808663368225098,83,107,127,0
4656,255,687,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,37,96,112,0
4657,253,1481,34.0,0.0,7.211102485656738,7.211102485656738,31,65,95,0
4658,256,1020,168.5,0.8869816217442538,10.410223960876465,22.54248046875,31,63,86,0
4659,253,570,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,38,38,78,0
4660,251,1272,34.0,0.0,7.211102485656738,7.211102485656738,51,82,91,0
4661,255,247,146.0,0.7607205352529478,11.926115036010742,18.37388801574707,20,21,55,0
4662,252,847,173.5,0.9417119964647122,9.86923122406006,29.33602905273437,65,71,78,0
4663,251,379,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,88,104,116,0
4664,251,44,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,104,130,136,0
4665,251,2530,79.0,0.752836769584405,9.083120346069336,13.799787521362305,68,93,125,0
4666,250,2254,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,7,87,128,0
4667,612,2378,19702.0,0.5681873718510293,524.1361694335938,636.9384765625,0,113,147,0
4668,831,2431,6.5,0.9791368447467036,2.278276205062866,11.211880683898926,94,170,169,0
4669,821,2182,0.0,0.0,0.0,0.0,92,119,139,0
4670,817,2446,0.0,0.0,0.0,0.0,57,110,143,0
4671,815,2397,0.0,0.0,0.0,0.0,78,122,139,0
4672,818,2432,93.5,0.7058746060477853,13.735319137573242,19.39094352722168,78,141,155,0
4673,800,2581,0.0,0.0,0.0,0.0,34,126,139,0
4674,793,2554,430.5,0.9060440721493588,17.880434036254883,42.25221633911133,0,80,123,0
4675,797,2553,85.0,0.804218412658021,8.797011375427246,14.801464080810549,0,36,80,0
4676,783,2531,0.5,0.0,0.0,0.0,2,111,149,0
4677,250,1280,47.0,0.0,8.602325439453125,8.602325439453125,70,117,125,0
4678,248,151,34.0,0.0,7.211102485656738,7.211102485656738,71,100,105,0
4679,250,2447,152.0,0.8507163226698736,11.533668518066406,21.942766189575195,25,97,121,0
4680,248,1914,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,0,20,0
4681,259,1701,609.5,0.7536868984541956,23.35497283935547,35.5352668762207,4,30,36,0
4682,248,1288,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,50,81,102,0
4683,249,2170,93.5,0.8403072408040725,8.797003746032715,16.227327346801758,58,76,87,0
4684,254,1902,190.5,0.8774616977757133,11.640832901000977,24.26959800720215,43,48,63,0
4685,250,1833,98.5,0.4743521238802419,11.70749282836914,13.298903465270996,16,46,71,0
4686,247,750,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,64,82,93,0
4687,246,1155,73.0,0.7954233674649309,7.968181133270264,13.147638320922852,11,8,30,0
4688,247,450,71.0,0.8230189010215846,7.835892200469971,13.795245170593262,94,113,116,0
4689,247,769,171.0,0.8637384820346916,11.779995918273926,23.375776290893555,22,52,69,0
4690,244,2441,61.5,0.6471906120355061,8.270258903503418,10.848685264587402,61,64,62,0
4691,246,1675,90.0,0.634621338042525,10.644593238830566,13.773645401000977,25,38,82,0
4692,244,1579,47.0,0.0,8.602325439453125,8.602325439453125,10,4,45,0
4693,243,1131,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,35,74,106,0
4694,246,950,119.5,0.6556406867164614,11.118364334106444,14.724885940551758,10,66,115,0
4695,251,3319,233.0,0.8769344565007183,12.316812515258787,25.62745857238769,10,8,27,0
4696,244,3113,65.0,0.4993917968729353,9.371987342834473,10.817456245422363,28,23,54,0
4697,243,1942,55.5,0.6185943198018914,7.979058265686035,10.155213356018066,41,104,108,0
4698,248,2135,241.5,0.5820733479726269,17.031620025634766,20.94559097290039,87,156,153,0
4699,243,1361,138.0,0.833935107960221,10.45278263092041,18.94091796875,0,21,57,0
4700,242,3339,89.5,0.7174057349197638,9.615918159484863,13.802972793579102,20,25,64,0
4701,248,1996,419.0,0.6638430441651355,20.654321670532227,27.61745834350586,0,62,116,0
4702,240,1102,34.0,0.0,7.211102485656738,7.211102485656738,0,112,131,0
4703,243,1015,101.0,0.8566981464007695,9.186945915222168,17.81043815612793,51,87,105,0
4704,240,1968,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,0,0,18,0
4705,240,1289,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,39,52,66,0
4706,239,3081,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,83,90,107,0
4707,240,2058,64.5,0.769142946727169,8.008196830749512,12.5308837890625,8,24,37,0
4708,241,206,83.0,0.7637316161874167,9.007905960083008,13.954195022583008,81,88,103,0
4709,238,2243,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,42,93,125,0
4710,237,3021,57.5,0.7330951857750235,7.793811321258545,11.459362983703612,33,40,55,0
4711,256,2348,1385.0,0.9484904941213228,27.48161125183105,86.74597930908203,45,74,89,0
4712,236,1836,34.0,0.0,7.211102485656738,7.211102485656738,0,0,17,0
4713,236,1671,34.0,0.0,7.211102485656738,7.211102485656738,2,3,23,0
4714,236,227,34.0,0.0,7.211102485656738,7.211102485656738,84,88,107,0
4715,235,1088,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,89,112,0
4716,235,3356,73.5,0.6449789158518564,9.564499855041504,12.51569652557373,86,117,126,0
4717,234,1747,34.0,0.0,7.211102485656738,7.211102485656738,62,87,113,0
4718,234,998,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,60,86,102,0
4719,236,2172,101.5,0.3603685936096244,12.115503311157228,12.988179206848145,2,27,83,0
4720,233,2082,34.0,0.0,7.211102485656738,7.211102485656738,28,24,49,0
4721,235,822,91.0,0.7128574607209087,10.280620574951172,14.659189224243164,69,85,101,0
4722,232,3235,34.0,0.0,7.211102485656738,7.211102485656738,76,78,96,0
4723,233,1007,62.0,0.790043509076828,7.569187164306641,12.34675407409668,69,109,108,0
4724,232,689,34.0,0.0,7.211102485656738,7.211102485656738,0,4,45,0
4725,253,1443,1157.0,0.6815823229684943,36.654441833496094,50.09206771850586,35,65,82,0
4726,244,1440,4.5,0.8790878745008789,2.571293592453003,5.394400596618652,95,141,142,0
4727,233,1356,74.0,0.554782570322068,9.220449447631836,11.082332611083984,54,87,113,0
4728,231,1317,34.0,0.0,7.211102485656738,7.211102485656738,6,0,20,0
4729,238,3153,349.5,0.9514084820665476,13.0436429977417,42.35889053344727,82,101,128,0
4730,245,2714,833.5,0.4826890990569537,30.717819213867188,35.0743408203125,0,10,44,0
4731,232,1595,63.5,0.8060656646572657,7.707495212554932,13.023242950439451,23,57,81,0
4732,235,1252,183.5,0.8547127487271712,13.057096481323242,25.15327453613281,41,43,74,0
4733,232,1136,102.5,0.906159556615488,8.704747200012207,20.58171272277832,28,42,71,0
4734,229,116,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,81,92,106,0
4735,234,3315,112.0,0.923958486146618,7.998407363891602,20.911264419555664,81,91,109,0
4736,231,2843,97.5,0.456417590061765,11.1900634765625,12.576416015625,5,32,53,0
4737,228,1958,34.0,0.0,7.211102485656738,7.211102485656738,0,0,13,0
4738,228,3031,56.0,0.7254681232361747,7.558192729949951,10.98166275024414,85,90,93,0
4739,229,98,132.5,0.9020036681953326,9.207101821899414,21.32614517211914,79,91,103,0
4740,227,2594,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,78,84,91,0
4741,239,2481,724.0,0.878490367444856,23.31483268737793,48.80029678344727,22,44,49,0
4742,227,2195,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,35,62,88,0
4743,227,1224,83.5,0.7408466180167546,9.65106201171875,14.368664741516112,18,17,49,0
4744,227,2944,97.5,0.818324524993218,9.2373685836792,16.071796417236328,116,123,126,0
4745,225,2882,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,63,81,110,0
4746,225,1464,65.0,0.6187618076528569,8.882234573364258,11.30661392211914,56,100,124,0
4747,224,1246,34.0,0.0,7.211102485656738,7.211102485656738,73,99,115,0
4748,332,3172,5299.5,0.7620162795462117,416.10833740234375,642.5809326171875,132,146,164,0
4749,407,3293,0.0,0.0,0.0,0.0,134,147,145,0
4750,228,1336,150.0,0.6437321381471869,12.614703178405762,16.48440170288086,14,26,68,0
4751,223,506,34.0,0.0,7.211102485656738,7.211102485656738,99,98,107,0
4752,222,2529,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,9,35,71,0
4753,231,2451,230.5,0.849014064420121,13.548213005065918,25.64151382446289,38,36,56,0
4754,225,1270,116.0,0.7543507014845718,10.408909797668455,15.855840682983398,5,12,37,0
4755,220,62,2.0,0.0,0.0,0.0,100,129,136,0
